Customer ID,Duration,Purchase Amount,Representative,Date of Call
C0137,101,70,R001,24-Mar-18
C0050,63,95,R003,25-Feb-18
C0205,73,0,R006,29-Jul-18
C0092,97,175,R002,28-Jun-18
C0139,97,195,R001,15-Jan-18
C0277,112,75,R005,11-Aug-18
C0271,94,125,R003,17-Oct-18
C0217,109,90,R005,9-Dec-18
C0143,69,0,R002,17-Mar-18
C0222,105,0,R003,9-Nov-18
C0149,88,185,R003,26-Jul-18
C0297,74,130,R001,26-Aug-18
C0061,117,100,R006,15-Jun-18
C0262,100,70,R004,2-Feb-18
C0244,107,180,R007,10-Nov-18
C0084,87,80,R001,1-Dec-18
C0191,92,0,R004,6-Jul-18
C0244,101,95,R003,24-Jun-18
C0062,106,90,R002,2-Nov-18
C0095,84,0,R003,28-Dec-18
C0239,93,80,R005,4-Aug-18
C0037,72,155,R006,25-Oct-18
C0130,92,70,R006,13-Jun-18
C0218,112,140,R006,24-Mar-18
C0051,95,0,R006,26-May-18
C0015,94,160,R005,6-Jul-18
C0133,93,70,R007,11-Apr-18
C0271,94,100,R006,18-May-18
C0039,108,0,R007,13-Dec-18
C0089,112,50,R003,2-Feb-18
C0103,81,180,R001,26-Feb-18
C0233,59,105,R003,5-Jan-18
C0245,87,80,R003,18-Apr-18
C0244,91,130,R004,4-Nov-18
C0121,131,190,R004,5-Feb-18
C0052,107,110,R006,4-Apr-18
C0055,88,100,R003,7-Dec-18
C0292,93,0,R005,22-Apr-18
C0108,101,50,R006,11-Nov-18
C0256,98,0,R007,23-Mar-18
C0087,88,95,R005,17-Oct-18
C0190,126,90,R005,3-Mar-18
C0174,68,0,R002,5-Aug-18
C0093,117,160,R005,1-Apr-18
C0272,45,165,R004,21-Mar-18
C0136,57,0,R002,16-Feb-18
C0077,79,80,R004,2-Sep-18
C0197,69,110,R004,27-Jul-18
C0291,99,115,R002,8-Mar-18
C0223,86,120,R004,8-Jan-18
C0174,77,165,R004,27-Jun-18
C0085,82,110,R005,18-Oct-18
C0046,70,75,R004,25-Oct-18
C0005,109,70,R004,11-Oct-18
C0124,81,65,R007,21-Sep-18
C0228,53,165,R005,1-Sep-18
C0069,99,185,R002,30-Nov-18
C0062,111,140,R007,18-Jan-18
C0011,93,75,R004,1-Sep-18
C0148,108,170,R003,20-May-18
C0225,92,60,R003,6-Sep-18
C0077,107,0,R005,30-Mar-18
C0048,99,50,R004,13-Jan-18
C0126,117,120,R007,14-Apr-18
C0070,101,50,R007,26-Sep-18
C0171,99,160,R006,14-Jan-18
C0268,110,60,R004,12-Feb-18
C0271,105,115,R005,23-Nov-18
C0022,91,125,R006,4-May-18
C0043,65,175,R005,22-Aug-18
C0089,99,0,R005,7-Apr-18
C0117,107,0,R006,13-Jul-18
C0112,98,70,R002,4-Jan-18
C0002,109,0,R004,28-Jun-18
C0216,88,170,R001,25-May-18
C0228,89,0,R001,20-Jul-18
C0189,104,130,R006,22-Nov-18
C0296,92,135,R006,8-Sep-18
C0211,66,110,R007,7-Dec-18
C0162,66,150,R001,4-Feb-18
C0259,102,0,R003,6-May-18
C0213,89,80,R003,1-Jan-18
C0261,65,50,R002,10-Nov-18
C0040,79,195,R002,18-May-18
C0300,73,130,R006,24-Aug-18
C0295,95,0,R001,12-Apr-18
C0010,71,140,R006,22-Jul-18
C0266,99,60,R005,16-Feb-18
C0008,89,80,R005,14-Oct-18
C0052,91,140,R002,14-Oct-18
C0088,104,180,R004,21-Jul-18
C0145,108,50,R001,2-Jun-18
C0078,81,155,R004,9-May-18
C0130,59,75,R005,11-Jul-18
C0282,80,175,R006,10-May-18
C0088,67,60,R005,8-Apr-18
C0112,87,150,R006,5-Sep-18
C0124,114,160,R005,30-Nov-18
C0128,98,90,R003,3-Mar-18
C0204,85,0,R006,26-May-18
C0287,84,0,R003,20-Jun-18
C0121,69,65,R001,31-Aug-18
C0160,84,190,R003,7-Oct-18
C0268,78,120,R002,2-Aug-18
C0203,87,195,R002,16-Feb-18
C0012,90,0,R003,20-Jan-18
C0170,93,95,R003,27-Jul-18
C0035,102,105,R002,8-Aug-18
C0063,79,135,R005,3-Feb-18
C0209,60,75,R001,8-Dec-18
C0249,101,80,R003,25-Apr-18
C0108,72,135,R003,23-Feb-18
C0122,99,50,R005,5-Aug-18
C0102,74,110,R005,16-May-18
C0016,131,60,R006,20-Sep-18
C0284,105,115,R006,5-Sep-18
C0203,103,125,R002,16-Aug-18
C0287,101,165,R001,25-Apr-18
C0205,78,180,R005,15-Sep-18
C0241,114,80,R006,27-Jan-18
C0242,103,190,R001,18-Aug-18
C0134,94,140,R005,23-Nov-18
C0243,74,0,R005,24-May-18
C0267,85,150,R006,27-Jan-18
C0068,54,0,R006,15-Mar-18
C0028,87,125,R006,2-Jun-18
C0194,79,155,R001,26-Jul-18
C0243,95,0,R005,4-Apr-18
C0252,81,175,R007,11-Oct-18
C0041,89,180,R005,25-Apr-18
C0167,100,80,R002,5-Dec-18
C0233,64,0,R004,19-Aug-18
C0264,90,150,R001,24-Aug-18
C0275,98,60,R005,30-Nov-18
C0179,92,105,R001,14-Dec-18
C0187,95,135,R003,15-Jan-18
C0048,109,100,R005,11-Jul-18
C0177,113,110,R003,13-Oct-18
C0197,91,0,R001,24-Mar-18
C0069,90,0,R004,7-Jul-18
C0104,70,155,R001,6-Jun-18
C0270,113,60,R006,21-Apr-18
C0063,102,145,R005,11-Jan-18
C0083,133,0,R006,13-May-18
C0247,93,140,R006,18-Oct-18
C0182,106,105,R006,18-Jul-18
C0227,81,70,R005,2-Mar-18
C0190,83,120,R006,8-Jul-18
C0224,77,115,R001,22-Jul-18
C0076,90,145,R002,27-Oct-18
C0015,108,200,R003,12-Dec-18
C0037,65,65,R007,6-Jun-18
C0141,98,150,R003,5-Sep-18
C0232,76,0,R001,7-Apr-18
C0291,55,145,R003,5-Sep-18
C0299,79,185,R007,1-Aug-18
C0026,67,0,R002,30-May-18
C0249,106,0,R001,15-Aug-18
C0116,82,0,R006,18-Oct-18
C0057,89,0,R007,17-May-18
C0165,67,80,R005,23-Mar-18
C0056,75,135,R004,30-Jun-18
C0074,84,90,R002,21-Oct-18
C0056,96,120,R003,29-Jul-18
C0263,100,150,R003,13-Sep-18
C0023,85,140,R003,30-May-18
C0270,62,0,R006,21-Oct-18
C0086,92,135,R002,2-Mar-18
C0151,66,120,R002,23-Jun-18
C0139,88,0,R007,2-Jun-18
C0139,102,0,R001,31-Aug-18
C0143,99,100,R001,1-Nov-18
C0166,82,0,R006,10-Mar-18
C0158,77,100,R004,9-Dec-18
C0273,81,65,R005,12-Sep-18
C0226,52,65,R006,16-Feb-18
C0163,86,90,R007,31-Mar-18
C0244,117,0,R003,16-Aug-18
C0268,131,160,R006,5-Dec-18
C0079,108,195,R005,5-Sep-18
C0016,81,70,R003,10-May-18
C0246,94,180,R004,30-May-18
C0127,130,140,R002,22-Feb-18
C0095,76,80,R003,23-Jun-18
C0019,87,200,R006,1-Nov-18
C0254,106,55,R007,15-Aug-18
C0243,101,110,R005,30-May-18
C0225,72,85,R005,9-Dec-18
C0179,70,0,R004,12-Jan-18
C0229,72,170,R001,28-Jan-18
C0068,85,0,R007,29-Jul-18
C0123,41,60,R007,2-Aug-18
C0248,54,95,R004,6-Sep-18
C0095,96,0,R003,22-Jan-18
C0242,81,95,R004,21-Jun-18
C0039,94,175,R002,2-Sep-18
C0123,92,185,R003,18-Aug-18
C0255,116,50,R007,21-Jun-18
C0065,89,0,R002,14-Mar-18
C0021,70,110,R002,23-Aug-18
C0273,83,125,R004,10-Mar-18
C0200,73,50,R006,28-Dec-18
C0092,94,165,R006,21-Mar-18
C0167,102,65,R001,6-May-18
C0084,105,120,R007,30-Dec-18
C0277,80,120,R005,27-Sep-18
C0169,80,130,R002,1-Aug-18
C0131,79,0,R002,5-Apr-18
C0023,94,175,R002,14-Oct-18
C0134,83,95,R005,16-Jun-18
C0265,95,170,R003,23-Feb-18
C0111,99,165,R006,11-Aug-18
C0235,68,0,R003,6-Oct-18
C0249,87,160,R001,7-Mar-18
C0257,71,155,R002,28-Jul-18
C0156,79,130,R007,2-Nov-18
C0256,80,165,R007,20-Jul-18
C0283,90,135,R005,16-Jun-18
C0171,75,145,R002,20-Jan-18
C0189,84,90,R001,17-Nov-18
C0201,80,70,R002,21-Jan-18
C0200,116,85,R001,6-Jun-18
C0178,84,190,R005,26-Apr-18
C0163,75,120,R005,5-Apr-18
C0210,83,0,R003,22-Mar-18
C0015,109,170,R002,11-Feb-18
C0027,103,150,R003,2-Mar-18
C0131,69,0,R004,9-Dec-18
C0216,77,125,R001,29-Jun-18
C0068,93,0,R001,27-Apr-18
C0186,101,195,R007,17-Nov-18
C0053,91,200,R001,2-May-18
C0085,107,0,R005,28-Jun-18
C0010,106,150,R004,29-Apr-18
C0284,70,100,R007,25-Apr-18
C0238,68,170,R001,12-Jul-18
C0044,117,0,R007,19-Apr-18
C0158,112,70,R004,18-Jul-18
C0277,66,150,R004,1-Sep-18
C0223,106,165,R004,9-Sep-18
C0214,135,50,R006,15-Jul-18
C0276,105,55,R004,11-Nov-18
C0009,108,100,R003,1-Mar-18
C0169,82,165,R004,8-Jun-18
C0106,93,0,R004,18-Nov-18
C0290,85,125,R004,24-Oct-18
C0162,81,60,R001,24-Jun-18
C0165,95,95,R004,20-Jul-18
C0033,94,0,R004,6-Dec-18
C0225,74,170,R006,26-Sep-18
C0207,82,90,R003,29-Jan-18
C0292,83,0,R003,9-Dec-18
C0045,100,0,R001,30-Aug-18
C0161,109,0,R001,6-Apr-18
C0274,86,85,R006,28-Oct-18
C0073,76,0,R006,5-Jan-18
C0169,100,0,R002,1-Jan-18
C0245,111,195,R005,24-Nov-18
C0147,53,120,R005,18-Mar-18
C0165,75,160,R001,19-Feb-18
C0024,83,85,R007,7-Nov-18
C0137,90,180,R006,19-Aug-18
C0241,84,90,R002,4-Feb-18
C0297,115,115,R006,4-Jan-18
C0119,111,60,R006,7-Jan-18
C0273,106,110,R001,6-Sep-18
C0008,58,0,R007,6-Oct-18
C0284,84,135,R002,28-Mar-18
C0092,52,0,R002,29-Dec-18
C0268,74,120,R007,15-Dec-18
C0255,109,55,R003,30-Mar-18
C0236,74,0,R001,4-Apr-18
C0054,114,130,R001,19-Jul-18
C0296,62,145,R002,7-Jul-18
C0198,127,95,R005,9-Dec-18
C0245,82,60,R005,16-Aug-18
C0201,84,0,R002,17-Aug-18
C0193,84,130,R005,9-Jun-18
C0217,100,90,R006,13-Oct-18
C0041,70,0,R003,9-Mar-18
C0116,62,145,R004,23-Nov-18
C0191,111,115,R005,23-Aug-18
C0134,100,200,R005,23-Sep-18
C0078,116,170,R004,18-Nov-18
C0073,69,165,R003,26-Aug-18
C0239,104,0,R006,11-Apr-18
C0223,129,195,R002,21-Jan-18
C0150,95,200,R005,11-Aug-18
C0263,66,90,R004,7-Jan-18
C0164,66,95,R002,24-Feb-18
C0251,96,80,R001,5-May-18
C0155,108,0,R007,17-Feb-18
C0045,107,120,R002,31-Aug-18
C0165,74,65,R003,16-Nov-18
C0042,77,125,R007,21-Jul-18
C0096,101,60,R006,1-Sep-18
C0208,86,65,R006,17-Oct-18
C0158,107,170,R001,24-Nov-18
C0034,93,130,R002,15-Apr-18
C0068,94,0,R002,26-Dec-18
C0223,56,0,R003,4-Jul-18
C0048,103,95,R002,24-Aug-18
C0292,87,0,R004,22-Jun-18
C0033,98,155,R006,1-Jul-18
C0016,71,0,R004,24-Jun-18
C0232,102,135,R001,23-May-18
C0194,73,115,R007,29-Apr-18
C0218,122,165,R005,3-Feb-18
C0186,103,150,R001,5-May-18
C0152,125,80,R004,14-Mar-18
C0164,68,0,R002,4-Oct-18
C0269,85,70,R004,21-Jul-18
C0161,60,115,R003,26-Aug-18
C0232,79,80,R007,23-Mar-18
C0178,56,130,R003,12-Feb-18
C0065,49,0,R004,19-Sep-18
C0250,79,0,R001,9-Nov-18
C0077,108,135,R004,23-Mar-18
C0275,86,155,R001,29-Jan-18
C0015,82,135,R001,8-Apr-18
C0045,71,160,R005,22-Mar-18
C0258,80,110,R006,12-Dec-18
C0239,73,200,R006,2-May-18
C0033,100,195,R003,14-Sep-18
C0046,96,105,R004,2-Dec-18
C0069,77,160,R001,25-Mar-18
C0178,93,70,R002,13-Jul-18
C0257,84,130,R006,15-Dec-18
C0035,54,60,R001,9-Sep-18
C0133,72,80,R001,17-Mar-18
C0120,92,90,R004,10-Oct-18
C0134,67,170,R003,15-Aug-18
C0093,108,70,R004,9-Sep-18
C0120,92,155,R007,27-Jun-18
C0297,88,135,R001,10-Feb-18
C0078,99,120,R005,26-Sep-18
C0061,40,190,R002,20-Dec-18
C0230,118,60,R001,24-Mar-18
C0051,72,115,R005,14-Jun-18
C0118,83,110,R007,23-Feb-18
C0067,59,105,R002,18-Aug-18
C0273,88,100,R001,6-Sep-18
C0284,107,180,R004,17-Aug-18
C0280,105,120,R007,30-May-18
C0030,118,115,R006,15-Jun-18
C0123,84,75,R003,21-Jan-18
C0240,111,60,R007,14-Mar-18
C0089,92,50,R001,26-Jul-18
C0173,70,85,R002,3-Aug-18
C0134,75,0,R002,15-Nov-18
C0240,92,0,R003,5-May-18
C0205,111,160,R005,9-Nov-18
C0271,76,115,R003,17-Oct-18
C0069,149,155,R004,9-Aug-18
C0208,74,135,R001,28-Sep-18
C0256,93,195,R007,14-Jun-18
C0298,117,50,R001,19-Dec-18
C0100,106,105,R004,11-Nov-18
C0035,101,125,R001,14-Oct-18
C0160,83,0,R004,1-Feb-18
C0052,97,60,R001,6-Jun-18
C0226,101,55,R005,21-Jun-18
C0206,81,0,R001,23-Aug-18
C0186,87,50,R007,4-May-18
C0146,65,0,R006,31-Aug-18
C0223,85,145,R001,27-Dec-18
C0242,70,110,R005,13-Jan-18
C0134,102,130,R007,21-Sep-18
C0112,85,50,R006,13-May-18
C0163,101,180,R002,27-Jul-18
C0246,93,0,R005,7-Oct-18
C0110,106,0,R001,1-Nov-18
C0165,114,200,R007,29-Nov-18
C0080,104,0,R002,16-Nov-18
C0053,75,120,R006,4-Aug-18
C0283,77,70,R006,19-Apr-18
C0256,66,140,R001,26-Oct-18
C0150,113,0,R005,1-Mar-18
C0067,64,115,R003,29-Sep-18
C0074,56,55,R003,29-Jul-18
C0095,87,125,R003,17-Mar-18
C0152,108,185,R004,2-Jun-18
C0146,90,100,R005,23-Nov-18
C0025,94,200,R006,4-Aug-18
C0185,69,170,R002,25-Jul-18
C0095,92,0,R005,28-Nov-18
C0052,100,155,R001,22-Jan-18
C0250,92,125,R001,20-Jul-18
C0157,90,0,R003,4-Apr-18
C0134,55,150,R007,27-Sep-18
C0149,73,130,R004,24-Oct-18
C0001,129,75,R004,12-Oct-18
C0273,84,0,R006,11-Oct-18
C0173,97,175,R006,14-Apr-18
C0118,70,0,R004,20-May-18
C0211,54,180,R002,24-Mar-18
C0295,133,140,R003,19-Feb-18
C0044,103,50,R002,2-Nov-18
C0200,56,145,R001,10-Nov-18
C0199,79,0,R005,17-May-18
C0196,80,180,R001,1-Jan-18
C0219,86,0,R006,14-Sep-18
C0106,96,135,R004,31-Mar-18
C0300,77,195,R007,15-Jul-18
C0168,80,0,R007,21-Jan-18
C0268,99,120,R004,17-Aug-18
C0079,47,145,R003,12-Feb-18
C0267,124,175,R006,18-Oct-18
C0254,60,130,R003,12-Sep-18
C0124,102,110,R005,17-Aug-18
C0191,93,160,R005,26-Feb-18
C0258,90,85,R005,11-Apr-18
C0212,74,0,R006,19-Oct-18
C0018,48,155,R006,19-Feb-18
C0180,111,190,R005,7-Oct-18
C0062,73,70,R004,23-Aug-18
C0185,99,65,R005,24-Feb-18
C0229,104,125,R001,25-Jan-18
